node_id,entity_type,name,name_norm,is_registry,first_seen_chunk,first_seen_source,first_seen_page,example_evidence,chunk_count,surface_forms,is_generic,country,country_full
ent:56abeee2aebd89a2,Practice,Reduce the use of carbon intensive materials,reduce the use of carbon intensive materials,True,70.The_Reuse_Playbook_-_Circular_Buildings_design::c0::7cd08c5b5fb34b4e,70.The Reuse Playbook - Circular Buildings design.pdf,1.0,9 Reduce the use of carbon intensive materials,1,Reduce the use of carbon intensive materials,False,AU,Australia
ent:7ef9a4031668dec0,Practice,reducing heat affected zones,reducing heat affected zones,True,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,cutting in-situ and reducing heat affected zones to increase the yield of reusable steel,1,reducing heat affected zones,False,AU,Australia
ent:39b9ff2546fbf7a3,Practice,Reducing Waste During Demolition,reducing waste during demolition,True,92.Transformation_towards_a_circular_economy_in_the_Australian_construction_and_demolition_waste_management_system::c83::bb6d319bf2f4e2b3,92.Transformation towards a circular economy in the Australian construction and demolition waste management system.pdf,,Reducing waste during demolition,1,Reducing Waste During Demolition,False,AU,Australia
ent:6bdf82d7b9f38f11,Practice,Refillable/returnable packaging,refillable/returnable packaging,True,1.national-waste-and-resource-recovery-report-2024::c106::d40fae0ff55786fe,1.national-waste-and-resource-recovery-report-2024.pdf,,"that offer reusable alternatives to single-use items, and refillable/returnable packaging.",1,Refillable/returnable packaging,False,AU,Australia
ent:d703526383f5099f,Practice,Refurbishment,refurbishment,True,26.uilt_environment_sector_primed_to_take_on_circularity_report_finds::c1::f9fc293c8a3f8f4d,"26.uilt environment sector 'primed to take on circularity,' report finds.pdf",3.0,national policy settings that prioritise refurbishment as it is one of the most effective ways to reduce the material footprint,21,Refurbishment,False,AU,Australia
ent:bf460eee8a37b2cc,Practice,Refuse,refuse,True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c131::b65f07512ad1b68c,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,48.0,"strategies that included materials reduction, but also refuse, reuse, rethink and repurpose",6,Refuse,False,AU,Australia
ent:c5bb7b737b57c7f0,Practice,Regenerative Design,regenerative design,False,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c69::ccf77b4884d63070,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,,benefits of creating a regenerative built environment that prioritises retention and refurbishment over demolition and rebuilding,2,Regenerative Design; Regenerative built environment,False,AU,Australia
ent:a8c8c25e7af35654,Practice,Regional and local scale analysis,regional and local scale analysis,True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c15::e8a20228f2f1e974,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,,Data should also be geocoded to support analysis at a regional and local scale,2,Regional and Local Scale Analysis,False,AU,Australia
ent:b28fe31643a1778f,Practice,Remanufacturing,remanufacturing,True,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download::c23::395d1c6de56f36e6,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download.pdf,,2 Resource Recovery & Remanufacturing Invest in domestic infrastructure,26,Remanufacturing,False,AU,Australia
ent:1a024f8410346347,Practice,Remine,remine,True,52.Circular-Economy-Markets-Australia-_ARUP::c26::5336159d45050b15,52.Circular-Economy-Markets-Australia- ARUP.pdf,,Remine Remining minerals or materials r previously mined areas such as l,2,Remine,False,AU,Australia
ent:348edd822e210660,Practice,Remining,remining,True,52.Circular-Economy-Markets-Australia-_ARUP::c27::b45757d6ef0fedef,52.Circular-Economy-Markets-Australia- ARUP.pdf,,Remining minerals or materials recovered from previously mined areas such as landfills,2,Remining,False,AU,Australia
ent:ce393f535e53d322,Practice,Renovation,renovation,True,29.Construction_and_Demolition_Waste_Guide_Recycling_and_Re-use_Across_the_Supply_Chain::c101::8d366d08a556d30a,29.Construction and Demolition Waste Guide Recycling and Re-use Across the Supply Chain.pdf,,"well-documented problem and still presents a significant issue in waste derived from demolition and renovation works, not new construction.",2,Renovation,False,AU,Australia
ent:25e52a59897e0efd,Practice,Renovation vs New Construction Feasibility Study,renovation vs new construction feasibility study,True,70.The_Reuse_Playbook_-_Circular_Buildings_design::c3::70e1db7d7cbd26c0,70.The Reuse Playbook - Circular Buildings design.pdf,,"Carry out a feasibility study between renovation/new construction options, adding embodied carbon, virgin material use and LCC as assessment criteria",1,Renovation vs New Construction Feasibility Study,False,AU,Australia
ent:01c36950f27c4f8b,Practice,Repair and Partial Replacement,repair and partial replacement,True,55.australias-circular-economy-framework-2024::c58::00bffb44496f97f8,55.australias-circular-economy-framework-2024.pdf,,"to support repair and partial replacement over rebuilds, and designing for smaller, more flexible buildings",2,Repair and Partial Replacement,False,AU,Australia
ent:aaa7f2cc90ceb789,Practice,Repair and Reuse,repair and reuse,True,40.CIOB_Response_to_DECC_Circular_Economy_Consultation::c4::90b3e9fdb49209b8,40.CIOB Response to DECC Circular Economy Consultation.pdf,2.0,Regulatory measures have proven effective in undergirding similar types of sectoral culture shifts from demolish and rebuild to repair and reuse,2,Repair and Reuse,False,AU,Australia
ent:0c8f37a1a1e165b6,Practice,Replacement and Refurbishment,replacement and refurbishment,True,87.The_Circular_Economy_in_the_Australian_Built_Environment_The_State_of_Play_and_a_Research_Agenda::c101::2c3cd19070c04007,87.The Circular Economy in the Australian Built Environment The State of Play and a Research Agenda.pdf,,continuation of its intended use or through possible future changes in use – with a focus on replacement and refurbishment.,1,Replacement and Refurbishment,False,AU,Australia
ent:f6c51b9c0883e8f5,Practice,Reprocessing,reprocessing,True,19.Circular_Economy_Resource_Recovery_Report_2021-22::c5::010d297aa1b7cf17,19.Circular Economy Resource Recovery Report 2021-22.pdf,,Reprocessing Processing of recovered materials to make raw materials for use in making new products or direct use,3,Reprocessing,False,AU,Australia
ent:ee012e2bdb4bde9a,Practice,Repurpose,repurpose,True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c131::b65f07512ad1b68c,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,48.0,"strategies that included materials reduction, but also refuse, reuse, rethink and repurpose",14,Repurpose,False,AU,Australia
ent:b788b9716770e3b4,Practice,Repurposing,repurposing,True,1.national-waste-and-resource-recovery-report-2024::c106::d40fae0ff55786fe,1.national-waste-and-resource-recovery-report-2024.pdf,,"Repurposing activity is predominantly focused on manufacturing processes, particularly agricultural and aqua-cultural food by-products",6,Repurposing,False,AU,Australia
ent:03b04bf7fc0b3596,Practice,Repurposing of aqua-cultural by-products,repurposing of aqua-cultural by-products,True,1.national-waste-and-resource-recovery-report-2024::c106::d40fae0ff55786fe,1.national-waste-and-resource-recovery-report-2024.pdf,,"Repurposing activity is predominantly focused on manufacturing processes, particularly agricultural and aqua-cultural food by-products",1,Repurposing of aqua-cultural by-products,False,AU,Australia
ent:06a614ae58d655bc,Practice,residual value assessment,residual value assessment,True,47.gbca-a-practical-guide-to-circular-procurement::c136::46ed925c06c5a3be,47.gbca-a-practical-guide-to-circular-procurement.pdf,,"Combining LCC, TCO, and residual value assessments ensures that both financial and circular objectives are embedded",1,residual value assessment,False,AU,Australia
ent:324e56837970209d,Practice,Resource and waste identification,resource and waste identification,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c26::2100d9e00c991bde,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,11.0,"Improved resource and waste identification, source separation and collection",1,Resource and waste identification,False,AU,Australia
ent:e1c7e74bfd1f0de2,Practice,Resource and Waste Logistics,resource and waste logistics,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c26::2100d9e00c991bde,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,11.0,Improved resource and waste logistics,1,Resource and Waste Logistics,False,AU,Australia
ent:1b2bd51e9580a85a,Practice,Waste and Resource Recovery,waste and resource recovery,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c26::2100d9e00c991bde,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,11.0,Improved resource and waste processing,1,Resource and Waste Processing,False,AU,Australia
ent:c20d04d661da8ab9,Practice,Resource extraction,resource extraction,True,47.gbca-a-practical-guide-to-circular-procurement::c118::45ff38cfad3dd5b8,47.gbca-a-practical-guide-to-circular-procurement.pdf,,Amount of land degraded due to resource extraction or production,2,Resource extraction,False,AU,Australia
ent:82b5a1fa99f854d9,Practice,Resource Stewardship,resource stewardship,True,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download::c23::395d1c6de56f36e6,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download.pdf,,waste management has evolved into resource stewardship,1,Resource Stewardship,False,AU,Australia
ent:73d9d18c6756a6cc,Practice,Resource-Sharing Infrastructure,resource-sharing infrastructure,True,72.Circular-Precincts-Australia-1::c74::5c64cd5c945dbad5,72.Circular-Precincts-Australia-1.pdf,,"Embed circular economy principles in mixed-use zoning, resource-sharing infrastructure, and design for disassembly",1,Resource-Sharing Infrastructure,False,AU,Australia
ent:2932486873e356d6,Practice,Restado,restado,True,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c128::4964c137b1005984,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,"For example, some platforms such as 'Restado' indicate the material quality, as well as highlight any assurances/insurance that may be included.",1,Restado,False,AU,Australia
ent:57416ff6068b850c,Practice,Restore,restore,True,52.Circular-Economy-Markets-Australia-_ARUP::c26::5336159d45050b15,52.Circular-Economy-Markets-Australia- ARUP.pdf,,Restore products to continue or Refurbish lifespan/ covered by warranty,4,Restore,False,AU,Australia
ent:ab40c6639ae0f6b9,Practice,Retaining,retaining,False,62.Integrating_the_circular_economy_into_construction_waste_management_in_NSW_Australia::c46::a1bba56eb9450ef6,"62.Integrating the circular economy into construction waste management in NSW, Australia.pdf",21.0,hierarchy of approaches in developing a project going from the less invasive (retaining) to the most complex options,1,Retaining,False,AU,Australia
ent:1de8b185f1c114c8,Practice,Retention and Refurbishment,retention and refurbishment,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c69::ccf77b4884d63070,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,,built environment that prioritises retention and refurbishment over demolition and rebuilding,1,Retention and Refurbishment,False,AU,Australia
ent:3f7532c3b62beaed,Practice,Retraining,retraining,True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c355::3933fa4f501f2ed9,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,,"Future job design, skill development and retraining required for designing, specifying and constructing",2,Retraining,False,AU,Australia
ent:85f03cb2d1315d60,Practice,Retrofitted homes,retrofitted homes,True,55.australias-circular-economy-framework-2024::c97::640a342dfdd6ff9b,55.australias-circular-economy-framework-2024.pdf,,• Biodiversity loss • Retrofitted homes 31 | Australia's Circular Economy Framework,1,Retrofitted homes,False,AU,Australia
ent:492e1ca6b2082413,Practice,Retrofitting,retrofitting,True,68.ACT-Circular-Economy-Strategy-access::c54::76a9a489cdafe71f,68.ACT-Circular-Economy-Strategy-access.pdf,17.0,"designing for disassembly, longevity and retrofitting",2,Retrofitting,False,AU,Australia
